"","x"
"[1,1]",0
"[2,1]",0.00148253937398416
"[3,1]",0
"[4,1]",0
"[5,1]",0
"[6,1]",0.00430809652545572
"[7,1]",0
"[8,1]",0.00180129364354512
"[9,1]",0.000831554889520526
"[10,1]",0
"[11,1]",0
"[12,1]",0.00320004012076037
"[13,1]",0
"[14,1]",0
"[15,1]",0.000619815170806447
"[16,1]",0
"[17,1]",0.0506528934084847
"[18,1]",0
"[19,1]",0.000421703385313082
"[20,1]",0.0010114443198665
"[21,1]",0
"[22,1]",0.780185758166135
"[23,1]",0.00186800069110537
"[24,1]",0
"[25,1]",0.00184109032673937
"[26,1]",0.00277925528249268
"[27,1]",0.00354549036075873
"[28,1]",0
"[29,1]",0.00201850090475502
"[30,1]",0
"[31,1]",0
"[32,1]",0
"[33,1]",0.0026420276761184
"[34,1]",0
"[35,1]",0
"[36,1]",0
"[37,1]",0
"[38,1]",0.00171681627447154
"[40,1]",0.0013683923831808
"[41,1]",0.00346949930332113
"[42,1]",0.00132464065087443
"[43,1]",0.0005926306318369
"[44,1]",0
"[45,1]",0.00278652587977928
"[46,1]",0.00161427569634432
"[47,1]",0.00018315618900033
"[1,2]",0.019399247353346
"[3,2]",0
"[4,2]",0.289873422637303
"[5,2]",0
"[6,2]",0.0375645218128187
"[7,2]",0
"[8,2]",0.246211251149938
"[9,2]",0
"[10,2]",0.176204468172668
"[11,2]",0
"[12,2]",0.0470713080532234
"[13,2]",0
"[14,2]",0.179915950329594
"[15,2]",0
"[16,2]",0
"[17,2]",1.39611703515706
"[18,2]",0.0409811404747228
"[19,2]",0.335199816623826
"[20,2]",0.104636925190964
"[21,2]",0.209040912499659
"[22,2]",8.35786923158644
"[23,2]",0
"[24,2]",0.399063998013212
"[25,2]",0.0221114824156081
"[26,2]",0.18712119512057
"[27,2]",0
"[28,2]",0.152874392247924
"[29,2]",0
"[30,2]",0
"[31,2]",0.204885980877971
"[32,2]",0
"[33,2]",0.184855723743036
"[34,2]",0.295802519161073
"[35,2]",0.0515810010648057
"[36,2]",0.290425128620508
"[37,2]",0.114284767362334
"[38,2]",0
"[40,2]",0.0513269310239856
"[41,2]",0.223187482883008
"[42,2]",0
"[43,2]",0
"[44,2]",0
"[45,2]",0
"[46,2]",0.042079350065858
"[47,2]",0.0411772159074248
"[1,3]",0
"[3,3]",0.000134501459016381
"[4,3]",0.000432549445307272
"[5,3]",7.12551513786254e-05
"[6,3]",0.00112472107616609
"[7,3]",0
"[8,3]",0
"[9,3]",1.4674405509596
"[10,3]",0.00098833789612221
"[11,3]",0
"[12,3]",0.0626019775609687
"[13,3]",0.0167025433599018
"[14,3]",0.000572192985702052
"[15,3]",0.444713260756979
"[16,3]",0.000778270125962788
"[17,3]",8.31271128871197
"[18,3]",0.000438785468289218
"[19,3]",0.00991632837571886
"[20,3]",0
"[21,3]",0.000735931442487245
"[22,3]",23.6981998046711
"[23,3]",0
"[24,3]",0.00148108318615391
"[25,3]",9.72827677068071e-05
"[26,3]",0.000130359826501973
"[27,3]",0
"[28,3]",0
"[29,3]",0.000324654190236527
"[30,3]",0.0969145226917484
"[31,3]",0.000142145286514959
"[32,3]",0
"[33,3]",0
"[34,3]",0
"[35,3]",0
"[36,3]",0.000177423381518291
"[37,3]",0.000261450230601707
"[38,3]",0.000687190158018484
"[40,3]",0.000564118933215422
"[41,3]",0
"[42,3]",0.000558292403083711
"[43,3]",0.000974184803967123
"[44,3]",0
"[45,3]",0.000860613716556706
"[46,3]",0.000422304037165088
"[47,3]",0.00056637865382759
"[3,4]",0.0831127930204403
"[4,4]",0.00776643782295389
"[5,4]",0
"[6,4]",0.131736306785792
"[7,4]",0
"[8,4]",0.0403954571271946
"[9,4]",5.7391323447831
"[10,4]",0.203958851920485
"[11,4]",0.224429275889455
"[12,4]",0.542663663205444
"[13,4]",0
"[14,4]",0
"[15,4]",1.78164881282969
"[16,4]",0.288748500260571
"[17,4]",24.2014175264922
"[18,4]",0
"[19,4]",0.106708021378633
"[20,4]",0.212712089265825
"[21,4]",0.111058772604375
"[22,4]",47.0152098355072
"[23,4]",0.496195569032779
"[24,4]",0
"[25,4]",0
"[26,4]",0
"[27,4]",0.0325292387354127
"[28,4]",0.121516506791011
"[29,4]",0.0659664023449539
"[30,4]",0.561426106233237
"[31,4]",0
"[32,4]",0.0857723709419583
"[33,4]",0.0108376397674064
"[34,4]",0.18846589257993
"[35,4]",0
"[36,4]",0.102527418102218
"[37,4]",9.13055007027482e-05
"[38,4]",0.0742199450671125
"[40,4]",0.00250924171346453
"[41,4]",0.0852327752826251
"[42,4]",0.24614446292331
"[43,4]",0
"[44,4]",0
"[45,4]",0
"[46,4]",0
"[47,4]",0.183534215465986
"[3,5]",0
"[4,5]",0
"[5,5]",0.242140215645084
"[6,5]",0.246063069164757
"[7,5]",0
"[8,5]",0
"[9,5]",14.6240553572932
"[10,5]",0
"[11,5]",0
"[12,5]",1.92434450892936
"[13,5]",0.465893766972933
"[14,5]",0.101300298293557
"[15,5]",4.89284849768562
"[16,5]",0
"[17,5]",50.4688307319685
"[18,5]",0.459835714234372
"[19,5]",0.496131941827752
"[20,5]",0
"[21,5]",0.159681016568483
"[22,5]",77.6061556174582
"[23,5]",0.242324292343616
"[24,5]",0.166467340704562
"[25,5]",0
"[26,5]",0
"[27,5]",0.438691230580449
"[28,5]",0.23206985256676
"[29,5]",0
"[30,5]",1.44234816958837
"[31,5]",0.0520510181379324
"[32,5]",0.244435597187108
"[33,5]",0.0740004022721348
"[34,5]",0
"[35,5]",0.481907528588586
"[36,5]",0
"[37,5]",0.251858413394755
"[38,5]",0
"[40,5]",0.373351304446875
"[41,5]",0
"[42,5]",0.0597642081463354
"[43,5]",0.246290978969855
"[44,5]",0.065563739630096
"[45,5]",0.0719845297999912
"[46,5]",0.0834950843560676
"[47,5]",0.333813864295105
"[3,6]",0
"[4,6]",0
"[5,6]",0.226286763986766
"[6,6]",0
"[7,6]",0
"[8,6]",0.0163579988029153
"[9,6]",29.9978522652631
"[10,6]",0.125168632904222
"[11,6]",0.0803200783449155
"[12,6]",5.11136716462687
"[13,6]",2.65402233937352
"[14,6]",0
"[15,6]",11.053624072459
"[16,6]",0.284669725894436
"[17,6]",85.4539081294284
"[18,6]",0
"[19,6]",1.60391248192217
"[20,6]",0
"[21,6]",0.0931891674852913
"[22,6]",109.23016800724
"[23,6]",0
"[24,6]",0
"[25,6]",0.0991258793106786
"[26,6]",0
"[27,6]",0
"[28,6]",0
"[29,6]",0.295586537249339
"[30,6]",3.19449062299052
"[31,6]",0.0918658366702373
"[32,6]",0.300025949052645
"[33,6]",0.169800583238125
"[34,6]",0.168244897098227
"[35,6]",0.158969521273575
"[36,6]",0.0410627094309065
"[37,6]",0
"[40,6]",0
"[41,6]",0.0867309726886509
"[42,6]",0.337547678294224
"[43,6]",0
"[44,6]",0
"[45,6]",0.0201879520515752
"[46,6]",0.124417207162707
"[47,6]",0.0198768382235375
"[3,7]",0
"[4,7]",0.828230730914244
"[5,7]",0.697595172718803
"[6,7]",0.663383546007367
"[7,7]",0
"[8,7]",1.49592288081838
"[9,7]",51.5558894516129
"[10,7]",0.428087912231053
"[11,7]",2.13037564263287
"[12,7]",13.1514948611861
"[13,7]",7.25925453356566
"[14,7]",0.026537259150309
"[15,7]",21.0441112207648
"[16,7]",0
"[18,7]",1.23884295722827
"[19,7]",1.08383882009103
"[20,7]",1.54420159951622
"[21,7]",0.107260868366407
"[22,7]",146.091657228019
"[23,7]",0
"[25,7]",0
"[26,7]",0
"[27,7]",0.971732236014944
"[28,7]",0.60999614970932
"[29,7]",1.40215566115972
"[30,7]",6.33081376756524
"[31,7]",0.462043407705867
"[32,7]",0
"[33,7]",0
"[34,7]",0.412416264095687
"[35,7]",0.994967333880928
"[36,7]",1.93709163562116
"[37,7]",0
"[44,7]",0
"[45,7]",1.03978593419813
"[46,7]",0
"[47,7]",0
"[3,8]",0.0486708137454116
"[4,8]",0
"[5,8]",0
"[6,8]",1.55736369838323
"[8,8]",0
"[10,8]",0
"[11,8]",0
"[12,8]",21.0321707843225
"[13,8]",18.2168741446908
"[14,8]",0
"[16,8]",0
"[19,8]",7.57378858765685
"[20,8]",0
"[21,8]",1.96110110719128
"[22,8]",178.888931960982
"[23,8]",1.80247964272469
"[26,8]",0.219704903839205
"[27,8]",0.377733520644069
"[28,8]",1.69482747951117
"[29,8]",0.445123554456676
"[30,8]",13.3363177987903
"[31,8]",0.153702473289358
"[32,8]",0
"[33,8]",0
"[34,8]",0.773283321479337
"[35,8]",0
"[36,8]",1.10922512192387
"[44,8]",1.22438934465023
"[45,8]",0
"[46,8]",0
"[47,8]",1.65562114409956
"[3,9]",1.31750402847612
"[4,9]",0
"[5,9]",0
"[6,9]",0.837542275743062
"[10,9]",1.33390203693111
"[11,9]",1.08878862012421
"[13,9]",28.7598677100027
"[16,9]",1.72866216849333
"[20,9]",0.752742599244125
"[21,9]",0.580433170883526
"[26,9]",3.20503636733829
"[27,9]",0
"[28,9]",0.394694086997458
"[30,9]",15.1408732300402
"[33,9]",0.438350955185573
"[34,9]",0.290760852670652
"[35,9]",1.12951831239012
"[36,9]",2.88976088173916
"[44,9]",0
"[45,9]",0
"[46,9]",1.22148411992325
"[47,9]",2.48688515399094
"[3,10]",0
"[4,10]",2.87017854913173
"[5,10]",0
"[6,10]",5.06010766892753
"[11,10]",0
"[13,10]",42.3724028598351
"[16,10]",0
"[20,10]",5.41038578702
"[21,10]",0
"[26,10]",0
"[27,10]",0.693384299886374
"[28,10]",0
"[30,10]",19.6018429755475
"[34,10]",0
"[35,10]",0
"[44,10]",4.97518313628323
"[45,10]",1.02096760848605
"[46,10]",0
"[47,10]",0
"[4,11]",0
"[5,11]",0
"[6,11]",0
"[13,11]",68.4323165676578
"[16,11]",0
"[26,11]",0
"[27,11]",0
"[33,11]",2.38752157651779
"[35,11]",0.292224427902025
"[44,11]",0
"[45,11]",2.95860134650757
"[47,11]",0
"[4,12]",0.466519172200128
"[5,12]",3.24675099769305
"[6,12]",0
"[13,12]",100.890817035256
"[27,12]",0
"[34,12]",0
"[35,12]",3.46045217109633
"[45,12]",0
"[4,13]",0
"[5,13]",5.70831286634709
"[6,13]",0
"[13,13]",135.224935414795
"[34,13]",8.15435777076673
"[35,13]",0
"[5,14]",0
"[6,14]",3.56988529050948
"[29,14]",5.47297141317519
"[33,14]",0.436389963891477
"[34,14]",0
"[42,14]",5.97010676602655
"[5,15]",0
"[26,15]",5.58530130987914
"[33,15]",1.65183490835586
"[34,15]",4.14213193350855
"[42,15]",0
"[5,16]",0
"[33,16]",0
"[34,16]",0
"[42,16]",0
"[5,17]",0
"[5,18]",0.62561466095877
"[33,18]",0
"[5,19]",2.8814581804468
"[38,22]",0.400131925491963
"[38,23]",1.71104504997425
"[29,24]",11.2773890029302
"[29,25]",13.5556008707796
"[16,26]",0
"[29,26]",22.2590424831297
"[16,27]",3.19336635961772
"[29,27]",27.2090245259777
"[16,28]",0
"[29,28]",30.6564795964613
"[37,28]",0
"[16,29]",0
"[29,29]",52.5245157179017
"[37,29]",2.39033123061658
"[16,30]",0
"[29,30]",65.0811447803829
"[37,30]",1.56379942237485
"[46,30]",42.8280407149037
"[29,31]",83.4738679139283
"[37,31]",3.16384724532241
"[46,31]",64.0686839412634
"[47,31]",58.9744067747139
"[2,32]",341.238908566123
"[29,32]",103.085837796742
"[37,32]",0
"[46,32]",84.1621012256812
"[47,32]",83.1160584845148
"[46,33]",110.007856190275
"[47,33]",114.16104069806
"[46,34]",144.153186063494
"[47,34]",155.252304962453
"[17,35]",989.149493488842
"[46,35]",182.898849784061
"[47,35]",202.938573535089
"[17,36]",991.766023648674
"[46,36]",230.167859150182
"[47,36]",263.599643474485
"[17,37]",983.76206156065
"[46,37]",277.407828073226
"[47,37]",323.894883230818
"[17,38]",982.154366927732
"[46,38]",337.925415037097
"[47,38]",402.269370144651
"[17,39]",980.520255305508
"[47,39]",488.740882816993
"[17,40]",969.487999422311
"[39,40]",405.626148085365
"[47,40]",579.149543620455
"[32,52]",599.071006354458
"[4,53]",55.9426680042759
"[4,54]",85.3661292522841
"[4,55]",145.494320345459
"[4,56]",229.695753967897
"[45,56]",1479.5968151678
"[5,59]",1073.68007235765
"[34,59]",1059.58163733085
"[5,60]",1232.5971983934
"[41,63]",30.5095863016162
"[41,64]",134.701871676791
"[43,75]",92.5139567101032
"[43,76]",55.3776462597047
"[46,79]",1799.88425505622
"[33,80]",0
"[46,80]",1737.87666476512
"[46,81]",1681.89851860132
"[28,82]",805.946652818532
"[28,83]",716.912335184196
"[47,83]",391.08874000781
"[47,84]",356.734468024628
"[1,92]",25.7949562422517
"[1,93]",16.6123639023789
"[1,94]",12.0317747315479
"[34,95]",44.1951542300637
"[34,96]",42.6275725383493
"[34,97]",37.5832643571081
"[47,100]",66.0383684398686
"[47,101]",57.9359502220389
"[36,103]",141.655051348514
"[6,104]",411.684421748307
"[36,104]",125.433432764453
"[42,104]",76.6339141902308
"[47,104]",40.2295407739776
"[6,105]",393.861429307992
"[36,105]",112.904246189167
"[38,105]",0
"[42,105]",68.5674668729363
"[47,105]",40.5770368354
"[6,106]",365.107171570256
"[36,106]",106.046061439873
"[38,106]",1.13025303031328
"[40,106]",300.08768961369
"[42,106]",61.2689548790463
"[43,106]",0
"[44,106]",1.65692469884895
"[45,106]",37.7686070690996
"[47,106]",35.3281220143028
"[6,107]",348.864963305401
"[22,107]",328.208550097447
"[28,107]",16.7508134681655
"[36,107]",93.378093342381
"[38,107]",1.21264783377703
"[39,107]",0
"[40,107]",285.809314851952
"[41,107]",2.45292510773027
"[42,107]",57.0472655085943
"[43,107]",1.19027616369592
"[44,107]",0
"[45,107]",29.9679181028893
"[47,107]",26.8551591743111
"[6,108]",325.29281906302
"[22,108]",322.278944909465
"[28,108]",11.4678716245259
"[34,108]",7.95028045418803
"[36,108]",82.195659376444
"[38,108]",1.62052910217176
"[39,108]",6.87147419250011
"[40,108]",267.416136265277
"[41,108]",0
"[42,108]",52.0812662700312
"[43,108]",0.966382935551712
"[44,108]",0
"[45,108]",24.7668695263602
"[47,108]",25.1026537586702
"[2,109]",0
"[6,109]",300.507576412995
"[20,109]",0
"[21,109]",20.2666359422681
"[22,109]",318.730085412104
"[27,109]",193.436657984681
"[28,109]",17.4263674297554
"[34,109]",6.40284729201313
"[36,109]",77.2691196101639
"[38,109]",0
"[39,109]",0
"[40,109]",250.332206926414
"[41,109]",0
"[42,109]",52.1680400771135
"[43,109]",1.85345695155684
"[44,109]",3.31430814243971
"[45,109]",24.177200169346
"[46,109]",392.79331791459
"[47,109]",24.1908596752441
"[2,110]",3.66157491677484
"[6,110]",286.691093732212
"[20,110]",0
"[21,110]",13.3716316251901
"[22,110]",309.564545256519
"[25,110]",151.93891314319
"[26,110]",0
"[27,110]",183.57314755218
"[28,110]",7.05165398445764
"[29,110]",386.377792303111
"[30,110]",567.560745125757
"[32,110]",427.033833742393
"[33,110]",1.39438575721182
"[34,110]",5.49703486492003
"[36,110]",66.4184168999204
"[37,110]",0
"[38,110]",0
"[39,110]",0.324877847627084
"[40,110]",235.385570497582
"[41,110]",2.38216055787421
"[42,110]",42.3087857645934
"[43,110]",0
"[44,110]",1.91939737281772
"[45,110]",23.3064296093108
"[46,110]",371.17036351887
"[47,110]",17.0159451200116
"[2,111]",0.760084145661298
"[4,111]",0.978045355904397
"[6,111]",269.324663521183
"[20,111]",3.5594040307545
"[21,111]",11.5169528901742
"[22,111]",308.409571170303
"[23,111]",5.56879272894941
"[24,111]",208.057078821553
"[25,111]",138.995995504764
"[26,111]",0
"[27,111]",171.538947565773
"[28,111]",7.91273797683106
"[29,111]",365.406269283098
"[30,111]",561.456627315512
"[31,111]",910.040733394096
"[32,111]",397.826714705079
"[33,111]",2.03230011868062
"[34,111]",2.14522915849872
"[36,111]",58.5965398706047
"[37,111]",0
"[38,111]",0
"[39,111]",3.76168859632406
"[40,111]",229.348324689179
"[41,111]",0
"[42,111]",37.948601801048
"[43,111]",3.41192307644496
"[44,111]",1.3784441309074
"[45,111]",15.0979301722423
"[46,111]",351.41102258584
"[47,111]",18.6473488203587
"[2,112]",0
"[4,112]",0
"[6,112]",256.75730477901
"[9,112]",665.797427577918
"[20,112]",0
"[21,112]",11.5270383326536
"[22,112]",314.474984746859
"[23,112]",4.91130399475321
"[24,112]",199.892700232584
"[25,112]",132.571126961832
"[26,112]",5.88603919276657
"[27,112]",154.469388666371
"[28,112]",8.45640692775045
"[29,112]",352.832157346877
"[30,112]",561.854900304635
"[31,112]",893.356147648034
"[32,112]",379.312909365155
"[33,112]",2.09375757784708
"[34,112]",5.44138727709144
"[35,112]",0
"[36,112]",56.4050433642176
"[37,112]",0.594444572995784
"[38,112]",1.53183767595759
"[39,112]",0.480804390128844
"[40,112]",213.323040746441
"[41,112]",0.292830721786787
"[42,112]",34.5532242019825
"[43,112]",0
"[44,112]",0
"[45,112]",19.6806731140954
"[46,112]",331.714571586701
"[47,112]",17.6487327162734
"[2,113]",0
"[4,113]",0
"[9,113]",650.658223556311
"[19,113]",130.470584963217
"[20,113]",0.225763790843967
"[21,113]",10.8168339955823
"[22,113]",304.436797641368
"[23,113]",7.96137924036682
"[24,113]",203.926176160132
"[25,113]",126.144194609548
"[26,113]",0
"[27,113]",149.046112747131
"[28,113]",7.32290591559637
"[29,113]",335.717945001325
"[30,113]",552.930614509778
"[31,113]",880.162953887294
"[32,113]",356.943626147649
"[33,113]",0
"[34,113]",5.12690954921862
"[35,113]",5.52378834805953
"[36,113]",43.0910886168543
"[37,113]",1.5826262565407
"[38,113]",0.1296019820763
"[39,113]",1.0934744590046
"[40,113]",197.058952364206
"[41,113]",3.63784153434482
"[42,113]",27.5854754923402
"[43,113]",0.538892512724267
"[44,113]",0
"[45,113]",13.4731595668112
"[46,113]",306.599973610869
"[47,113]",13.236335777216
"[2,114]",0
"[4,114]",1.44139997425775
"[7,114]",4.70806504522588
"[9,114]",642.801489233929
"[19,114]",117.823664802649
"[20,114]",1.36724343105994
"[21,114]",5.48776065785124
"[22,114]",303.817919034664
"[23,114]",6.39588482538246
"[24,114]",200.826928236092
"[25,114]",123.63271570477
"[26,114]",3.27862536428987
"[27,114]",148.249229581749
"[28,114]",2.8239401660745
"[29,114]",314.098648259951
"[30,114]",556.973850534309
"[31,114]",860.026082903999
"[32,114]",335.717260403717
"[33,114]",0.138928934378395
"[34,114]",2.87710080426928
"[35,114]",0.283771367987286
"[36,114]",34.7952143061407
"[37,114]",0.299410801112335
"[38,114]",1.97744658245563
"[39,114]",0
"[40,114]",184.351000211956
"[41,114]",0.235730681414247
"[42,114]",24.1922171432142
"[43,114]",0
"[44,114]",1.1490283577989
"[45,114]",11.2109297837522
"[46,114]",287.260089130645
"[47,114]",2.54378236545277
"[2,115]",4.80564549544455
"[4,115]",0
"[7,115]",0.743088012281685
"[9,115]",630.508918772103
"[19,115]",115.789726001178
"[20,115]",1.24561272970113
"[21,115]",7.81811596633669
"[22,115]",295.033697092367
"[23,115]",4.69930723247974
"[24,115]",196.538261005835
"[25,115]",115.385728581912
"[26,115]",0.27923294968603
"[27,115]",135.982970804528
"[28,115]",0
"[29,115]",304.829936141145
"[30,115]",548.266238287213
"[31,115]",843.956481490827
"[32,115]",320.455573576224
"[33,115]",4.18432564897281
"[34,115]",5.50996553393511
"[35,115]",2.51253161925278
"[36,115]",35.8015491005462
"[37,115]",2.19176163344125
"[38,115]",0
"[39,115]",4.29548746529674
"[40,115]",182.945978208537
"[41,115]",0.800674347982637
"[42,115]",25.242167651828
"[43,115]",0
"[44,115]",0
"[45,115]",10.9386256326777
"[46,115]",270.817205681423
"[47,115]",9.70932985110809
"[2,116]",2.36797110242743
"[4,116]",0.076645953743917
"[5,116]",75.2868611698697
"[6,116]",191.472292378097
"[7,116]",0
"[9,116]",626.668376526035
"[19,116]",119.586081216331
"[20,116]",0.481246049846007
"[21,116]",7.78162860430774
"[22,116]",295.465229922311
"[23,116]",5.3752017948627
"[24,116]",195.542224336322
"[25,116]",105.957039000751
"[26,116]",0
"[27,116]",130.876973701151
"[28,116]",5.39314353692787
"[29,116]",289.468911872223
"[30,116]",545.095301109986
"[31,116]",827.030801218438
"[32,116]",306.551140887044
"[33,116]",0
"[34,116]",3.20757218321144
"[35,116]",0
"[36,116]",30.9792446382428
"[37,116]",0.937898518031567
"[38,116]",0.986906639228627
"[39,116]",0
"[40,116]",165.522581511158
"[41,116]",0
"[42,116]",15.2451906833117
"[43,116]",0
"[44,116]",0.189037649667101
"[45,116]",7.49055145723424
"[46,116]",251.39168281194
"[47,116]",9.89748527450268
"[2,117]",0
"[4,117]",2.82733592873217
"[6,117]",182.050855864756
"[7,117]",0
"[9,117]",613.368359635225
"[19,117]",112.958577747189
"[20,117]",0
"[21,117]",9.31794426337271
"[22,117]",294.754741382701
"[23,117]",10.5000701687124
"[24,117]",196.343008257007
"[25,117]",100.284716020074
"[26,117]",0
"[27,117]",123.862164814745
"[28,117]",3.88831229028077
"[29,117]",272.365698889776
"[30,117]",540.597327908473
"[31,117]",809.808602656847
"[32,117]",284.862847290099
"[33,117]",1.27820192220756
"[34,117]",3.91555998360677
"[35,117]",0
"[36,117]",29.7511950305799
"[37,117]",0
"[38,117]",0
"[39,117]",0
"[40,117]",155.921933830658
"[41,117]",0
"[42,117]",19.3773027665735
"[43,117]",0
"[44,117]",1.15571894422415
"[45,117]",4.25023892159455
"[46,117]",233.939547551333
"[47,117]",9.94639126478674
"[2,118]",0
"[3,118]",45.6975784479145
"[6,118]",168.772476466628
"[7,118]",0.841899255302017
"[9,118]",606.940411511194
"[20,118]",1.64844743704316
"[21,118]",5.07019653325144
"[22,118]",288.191487478259
"[23,118]",7.70481662101892
"[24,118]",186.205202598948
"[25,118]",95.1252678915842
"[26,118]",0.13525435786369
"[27,118]",117.050767593939
"[28,118]",5.81140377931047
"[29,118]",257.118821535287
"[30,118]",533.798819415944
"[31,118]",794.306010930498
"[32,118]",266.10935175991
"[33,118]",2.2243747753855
"[34,118]",0
"[35,118]",1.55595701818806
"[36,118]",29.0889111984537
"[37,118]",4.67744706334034
"[38,118]",0.288658220933691
"[39,118]",0
"[40,118]",146.091250900472
"[41,118]",0.68903653118378
"[42,118]",18.3499815964672
"[43,118]",0
"[44,118]",0.739552180447053
"[45,118]",8.77521150946715
"[46,118]",217.403260197758
"[47,118]",5.29499352659699
"[2,119]",0
"[6,119]",149.090962416688
"[7,119]",0
"[9,119]",601.056604928702
"[20,119]",0
"[21,119]",4.07342699777803
"[22,119]",288.733433319762
"[23,119]",6.80422147677251
"[24,119]",187.212912110191
"[25,119]",82.1058432426972
"[26,119]",0
"[27,119]",108.080798487195
"[28,119]",0.863541976648488
"[29,119]",243.2652267701
"[30,119]",533.007950165932
"[31,119]",774.998640527273
"[32,119]",254.189290153601
"[33,119]",0
"[34,119]",2.88818436211094
"[35,119]",0
"[36,119]",22.3348463038642
"[37,119]",2.08548500529457
"[38,119]",2.46254951870853
"[39,119]",4.60446136008266
"[40,119]",134.548042534701
"[41,119]",0
"[42,119]",9.67262307928524
"[43,119]",0
"[44,119]",0
"[45,119]",9.10508418015651
"[46,119]",210.395523151718
"[47,119]",13.582373084788
"[2,120]",0
"[6,120]",144.736331793818
"[7,120]",0
"[9,120]",591.140932905571
"[20,120]",0
"[21,120]",0
"[22,120]",283.58394879041
"[23,120]",5.43187761157233
"[24,120]",180.214644164697
"[25,120]",79.8403611480968
"[26,120]",1.83977227359869
"[27,120]",102.652965190941
"[28,120]",1.00322757081767
"[29,120]",228.119882219056
"[30,120]",527.718691383792
"[31,120]",760.737592705341
"[32,120]",237.23290516035
"[33,120]",3.88410715415732
"[34,120]",4.06721054474639
"[35,120]",0
"[36,120]",21.12147898942
"[37,120]",1.26380879152872
"[38,120]",0
"[39,120]",3.0223508952323
"[40,120]",124.988025721712
"[41,120]",1.9200528289365
"[42,120]",14.9728239575951
"[43,120]",0
"[44,120]",1.65382461848957
"[45,120]",1.43456113301087
"[46,120]",196.024654362308
"[47,120]",3.47037210016708
"[2,121]",0
"[6,121]",130.32792162824
"[7,121]",2.00755307396001
"[9,121]",586.305202408946
"[20,121]",0
"[21,121]",5.13100868566449
"[22,121]",281.23785226044
"[23,121]",2.50060985799921
"[24,121]",178.734317892781
"[25,121]",72.9187787605278
"[26,121]",2.66602713689979
"[27,121]",98.1253126629345
"[28,121]",0
"[29,121]",225.733475022386
"[30,121]",521.897956633977
"[31,121]",747.956829541578
"[32,121]",222.087649604552
"[33,121]",0
"[34,121]",2.8934902206954
"[35,121]",0
"[36,121]",13.8112371765137
"[37,121]",0
"[38,121]",3.08835335561088
"[39,121]",1.8510138474826
"[40,121]",121.130241893779
"[41,121]",0
"[42,121]",13.4614565384645
"[43,121]",0
"[44,121]",1.63091129573887
"[45,121]",9.0628004715888
"[46,121]",183.232265189007
"[47,121]",7.57680307062198
"[2,122]",0
"[7,122]",1.56120334917026
"[9,122]",572.918465217271
"[19,122]",96.9198031776794
"[20,122]",3.79237648413691
"[21,122]",0
"[22,122]",279.989565788281
"[23,122]",10.414363922955
"[24,122]",174.47240674202
"[25,122]",77.2876970772996
"[26,122]",0
"[27,122]",94.288453471315
"[28,122]",0.834421010768506
"[29,122]",213.751254230888
"[30,122]",514.043091941173
"[31,122]",730.675397760282
"[32,122]",211.122263696099
"[33,122]",3.14174802129462
"[34,122]",0.14830305436918
"[35,122]",0
"[36,122]",17.2957423197433
"[37,122]",1.48642208611692
"[38,122]",0
"[39,122]",0
"[40,122]",108.816062969968
"[41,122]",0
"[42,122]",11.8087332452014
"[43,122]",0.401785384604302
"[44,122]",0.320990901320676
"[45,122]",3.43639866885782
"[46,122]",167.460586529725
"[47,122]",8.50531964810987
"[2,123]",0
"[7,123]",0
"[9,123]",564.317160374116
"[19,123]",94.9249089620589
"[20,123]",0
"[21,123]",1.73646095476398
"[22,123]",272.905998259964
"[23,123]",4.26572148212468
"[24,123]",171.667345262835
"[25,123]",70.9601342247011
"[26,123]",1.27914040205593
